SMILES;cas.index.name;cas.rn;Parameter;Value
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(O)c(OC)c2)ccc1O;Phenol, 4,4′-[(1S,3aR,4S,6aR)-tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl]bis[2-methoxy-;487-36-5;IC50;100 µM
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(O)c(OC)c2)ccc1O;Phenol, 4,4′-[(1S,3aR,4S,6aR)-tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl]bis[2-methoxy-;487-36-5;IC50;> 100 mg/L
COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-methoxy-;520-11-6;IC50;35.44 µM
COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-methoxy-;520-11-6;IC50;142.07 µM
Oc1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CC2;15,18-Etheno-2,6:9,13-dimetheno-1,14-benzodioxacyclodocosin-11,12,24-triol, 7,8,19,20-tetrahydro-;88418-46-6;IC50;1.44 µM
Oc1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CC2;15,18-Etheno-2,6:9,13-dimetheno-1,14-benzodioxacyclodocosin-11,12,24-triol, 7,8,19,20-tetrahydro-;88418-46-6;IC50;1.44 µM
Oc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1;Phenol, 4-[4-(4-fluorophenyl)-5-(4-pyridinyl)-1H-imidazol-2-yl]-;152121-30-7;IC50;16 µM
CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2;4a(2H)-Phenanthrenecarboxylic acid, 1,3,4,9,10,10a-hexahydro-5,6-dihydroxy-1,1-dimethyl-7-(1-methylethyl)-, (4aR,10aS)-;3650-09-7;IC50;6.9 µM
CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2;4a(2H)-Phenanthrenecarboxylic acid, 1,3,4,9,10,10a-hexahydro-5,6-dihydroxy-1,1-dimethyl-7-(1-methylethyl)-, (4aR,10aS)-;3650-09-7;IC50;11.4 µM
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23;[1]Benzopyrano[5,4,3-cde][1]benzopyran-5,10-dione, 2,3,7,8-tetrahydroxy-;476-66-4;IC50;35.7 µM
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23;[1]Benzopyrano[5,4,3-cde][1]benzopyran-5,10-dione, 2,3,7,8-tetrahydroxy-;476-66-4;IC50;> 50 µM
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23;[1]Benzopyrano[5,4,3-cde][1]benzopyran-5,10-dione, 2,3,7,8-tetrahydroxy-;476-66-4;IC50;> 50 µM
OCC1OC(Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)C(O)C(O)C1O;Hexopyranoside, 3-hydroxy-5-[(1E)-2-(4-hydroxyphenyl)ethenyl]phenyl;1261217-13-3;IC50;13.5 µM
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-;19833-12-6;IC50;21.2 µM
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-;19833-12-6;IC50;ND = Not Detected
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C;1,3(2H,9bH)-Dibenzofurandione, 2,6-diacetyl-7,9-dihydroxy-8,9b-dimethyl-;125-46-2;IC50;12.8 µM
O=C(O)c1ccccc1C(=O)O;1,2-Benzenedicarboxylic acid;88-99-3;IC50;> 20 mg/L
COc1ccc2oc3ccccc3c(=O)c2c1;9H-Xanthen-9-one, 2-methoxy-;1214-20-6;IC50;elicit NO generation
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(4-hydroxyphenyl)-;480-10-4;IC50;37.1 µM
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(4-hydroxyphenyl)-;480-10-4;IC50;40.6 µM
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(4-hydroxyphenyl)-;480-10-4;IC50;> 100 µM
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(4-hydroxyphenyl)-;480-10-4;IC50;> 100 µM
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12;4H-1-Benzopyran-4-one, 3,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-;490-31-3;IC50;42 µM
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12;4H-1-Benzopyran-4-one, 3,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-;490-31-3;IC50;42.3 µM
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;17650-84-9;IC50;41.5 µM
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;17650-84-9;IC50;45.35 µM
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;17650-84-9;IC50;45.3 µM
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;17650-84-9;IC50;> 100 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-7-(β-D-glucopyranosyloxy)-5-hydroxy-;5373-11-5;IC50;6.1 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-7-(β-D-glucopyranosyloxy)-5-hydroxy-;5373-11-5;IC50;8.3 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-7-(β-D-glucopyranosyloxy)-5-hydroxy-;5373-11-5;IC50;No Significant Effect
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-7-(β-D-glucopyranosyloxy)-5-hydroxy-;5373-11-5;IC50;No Significant Effect
O=c1ccc2ccc(O)cc2o1;2H-1-Benzopyran-2-one, 7-hydroxy-;93-35-6;IC50;48.24 µM
O=c1ccc2ccc(O)cc2o1;2H-1-Benzopyran-2-one, 7-hydroxy-;93-35-6;IC50;> 200 µM
O=C1/C(=C/c2ccc(Cl)cc2)CCC/C1=C\c1ccc(Cl)cc1;Cyclohexanone, 2,6-bis[(4-chlorophenyl)methylene]-, (2E,6E)-;42792-80-3;IC50;NA is not active
O=C1/C(=C/c2ccc(Cl)cc2)CCC/C1=C\c1ccc(Cl)cc1;Cyclohexanone, 2,6-bis[(4-chlorophenyl)methylene]-, (2E,6E)-;42792-80-3;IC50;NA is not active
O=c1oc2cc(O)cc(O)c2cc1-c1cccc(O)c1;2H-1-Benzopyran-2-one, 5,7-dihydroxy-3-(3-hydroxyphenyl)-;2044970-03-6;IC50;> 100 µM
O=C(/C=C/c1ccccc1O)/C=C/c1ccccc1O;1,4-Pentadien-3-one, 1,5-bis(2-hydroxyphenyl)-, (1E,4E)-;131359-24-5;IC50;10.24 µM
O=C(/C=C/c1ccccc1O)/C=C/c1ccccc1O;1,4-Pentadien-3-one, 1,5-bis(2-hydroxyphenyl)-, (1E,4E)-;131359-24-5;IC50;> 500 µM
Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2S,3R)-;18829-70-4;IC50;14.52 mg/L
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12;Urs-12-en-28-oic acid, 2,3,23-trihydroxy-, O-6-deoxy-α-L-mannopyranosyl-(1→4)-O-β-D-glucopyranosyl-(1→6)-β-D-glucopyranosyl ester, (2α,3β,4α)-;16830-15-2;IC50;67.9 µM
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12;Urs-12-en-28-oic acid, 2,3,23-trihydroxy-, O-6-deoxy-α-L-mannopyranosyl-(1→4)-O-β-D-glucopyranosyl-(1→6)-β-D-glucopyranosyl ester, (2α,3β,4α)-;16830-15-2;IC50;85.7 µM
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3;Kaur-16-en-18-oic acid, (4α)-;6730-83-2;IC50;~ 50 µM
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3;Kaur-16-en-18-oic acid, (4α)-;6730-83-2;IC50;> 100 µM
CCC1(c2ccccc2)C(=O)NC(=O)N1C;2,4-Imidazolidinedione, 5-ethyl-1-methyl-5-phenyl-;5696-06-0;IC50;11.6 mg/L
COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O;4H-1-Benzopyran-4-one, 7-hydroxy-3-(4-hydroxyphenyl)-6-methoxy-;40957-83-3;IC50;50 µM
O=c1c(-c2ccc(O)cc2O)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;4H-1-Benzopyran-4-one, 3-(2,4-dihydroxyphenyl)-7-(β-D-glucopyranosyloxy)-5-hydroxy-;137351-12-3;IC50;> 1 µM
COc1ccc2c(c1)O/C(=C\c1ccc(O)cc1)C2=O;3(2H)-Benzofuranone, 2-[(4-hydroxyphenyl)methylene]-6-methoxy-, (Z)-;71005-52-2;IC50;10.53 µM
COc1ccc2c(c1)O/C(=C\c1ccc(O)cc1)C2=O;3(2H)-Benzofuranone, 2-[(4-hydroxyphenyl)methylene]-6-methoxy-, (Z)-;71005-52-2;IC50;35.82 µM
COc1ccc2c(c1)O/C(=C\c1ccc(O)cc1)C2=O;3(2H)-Benzofuranone, 2-[(4-hydroxyphenyl)methylene]-6-methoxy-, (Z)-;71005-52-2;IC50;115.47 µM
CC(C)=CCc1c(O)cc(-c2cc3ccc(O)cc3o2)cc1O;1,3-Benzenediol, 5-(6-hydroxy-2-benzofuranyl)-2-(3-methyl-2-buten-1-yl)-;69120-06-5;IC50;8 µM
CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12;2(4H)-Benzofuranone, 5,6,7,7a-tetrahydro-6-hydroxy-4,4,7a-trimethyl-, (6S,7aR)-;5989-02-6;IC50;> 50 µM
CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12;2(4H)-Benzofuranone, 5,6,7,7a-tetrahydro-6-hydroxy-4,4,7a-trimethyl-, (6S,7aR)-;5989-02-6;IC50;> 50 µM
COc1ccc(OC)c(/C=C2\CCC/C(=C\c3cc(OC)ccc3OC)C2=O)c1;Cyclohexanone, 2,6-bis[(2,5-dimethoxyphenyl)methylene]-, (2E,6E)-;1169991-42-7;IC50;13.66 µM
COc1ccc(OC)c(/C=C2\CCC/C(=C\c3cc(OC)ccc3OC)C2=O)c1;Cyclohexanone, 2,6-bis[(2,5-dimethoxyphenyl)methylene]-, (2E,6E)-;1169991-42-7;IC50;NA is not active
C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O;2-Propen-1-one, 3-[5-(1,1-dimethyl-2-propen-1-yl)-4-hydroxy-2-methoxyphenyl]-1-(4-hydroxyphenyl)-, (2E)-;58749-22-7;IC50;5.6 µM
C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O;2-Propen-1-one, 3-[5-(1,1-dimethyl-2-propen-1-yl)-4-hydroxy-2-methoxyphenyl]-1-(4-hydroxyphenyl)-, (2E)-;58749-22-7;IC50;5.6 µM
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;Lup-20(29)-en-28-oic acid, 2,3-dihydroxy-, (2α,3β)-;19533-92-7;IC50;17.6 µM
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;Lup-20(29)-en-28-oic acid, 2,3-dihydroxy-, (2α,3β)-;19533-92-7;IC50;22.7 µM
COc1cc2ccc(=O)oc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;2H-1-Benzopyran-2-one, 7-(β-D-glucopyranosyloxy)-6-methoxy-;531-44-2;IC50;> 200 µM
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12;Indolo[2′,3′:3,4]pyrido[2,1-b]quinazolin-5(7H)-one, 8,13-dihydro-;84-26-4;IC50;1.4 µM
COC(=O)[C@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1;Cyclohexanecarboxylic acid, 3,5-bis[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-1,4-dihydroxy-, methyl ester, (1α,3R,4α,5R)-;159934-13-1;IC50;42.87 µM
COc1cc(OC)c2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1;4H-1-Benzopyran-4-one, 2-(3,4-dimethoxyphenyl)-5,7-dimethoxy-;855-97-0;IC50;3.13 µM
COc1cc(OC)c2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1;4H-1-Benzopyran-4-one, 2-(3,4-dimethoxyphenyl)-5,7-dimethoxy-;855-97-0;IC50;32.5 µM
COc1cc(OC)c2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1;4H-1-Benzopyran-4-one, 2-(3,4-dimethoxyphenyl)-5,7-dimethoxy-;855-97-0;IC50;73.94 µM
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C;β-D-Glucopyranoside, (3β,12β)-20-[(6-O-β-D-glucopyranosyl-β-D-glucopyranosyl)oxy]-12-hydroxydammar-24-en-3-yl 2-O-β-D-glucopyranosyl-;41753-43-9;IC50;> 20 µM
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C;β-D-Glucopyranoside, (3β,12β)-20-[(6-O-β-D-glucopyranosyl-β-D-glucopyranosyl)oxy]-12-hydroxydammar-24-en-3-yl 2-O-β-D-glucopyranosyl-;41753-43-9;IC50;> 50 µM
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C;β-D-Glucopyranoside, (3β,12β)-20-[(6-O-β-D-glucopyranosyl-β-D-glucopyranosyl)oxy]-12-hydroxydammar-24-en-3-yl 2-O-β-D-glucopyranosyl-;41753-43-9;IC50;> 50 µM
O=C1/C(=C/c2ccccc2F)CCC/C1=C\c1ccccc1F;Cyclohexanone, 2,6-bis[(2-fluorophenyl)methylene]-, (2E,6E)-;1158188-80-7;IC50;42.04 µM
O=C1/C(=C/c2ccccc2F)CCC/C1=C\c1ccccc1F;Cyclohexanone, 2,6-bis[(2-fluorophenyl)methylene]-, (2E,6E)-;1158188-80-7;IC50;NA is not active
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12;4H-1-Benzopyran-4-one, 5,6,7-trihydroxy-2-phenyl-;491-67-8;IC50;> 100 µM
COc1c(/C=C/C(=O)c2ccc(O)c(O)c2)ccc(O)c1CC=C(C)C;2-Propen-1-one, 1-(3,4-dihydroxyphenyl)-3-[4-hydroxy-2-methoxy-3-(3-methyl-2-buten-1-yl)phenyl]-, (2E)-;325144-68-1;IC50;9.35 µM
CC(C)=CCc1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(4-hydroxyphenyl)-8-(3-methyl-2-buten-1-yl)-;72357-31-4;IC50;3.83 µM
CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O;2-Cyclohexen-1-one, 4-hydroxy-4-[(1E,3R)-3-hydroxy-1-buten-1-yl]-3,5,5-trimethyl-, (4S)-;23526-45-6;IC50;> 100 µM
CCCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 5-hydroxy-2-[(propylthio)methyl]-;144882-15-5;IC50;> 100 µM
CCCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 5-hydroxy-2-[(propylthio)methyl]-;144882-15-5;IC50;> 100 µM
O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12;4H-1-Benzopyran-4-one, 7,8-dihydroxy-3-(4-hydroxyphenyl)-;75187-63-2;IC50;34.5 µM
COc1ccc(SCc2cc(=O)c(O)co2)cc1;4H-Pyran-4-one, 5-hydroxy-2-[[(4-methoxyphenyl)thio]methyl]-;1257258-31-3;IC50;78.01 µM
COc1ccc(SCc2cc(=O)c(O)co2)cc1;4H-Pyran-4-one, 5-hydroxy-2-[[(4-methoxyphenyl)thio]methyl]-;1257258-31-3;IC50;> 100 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;4H-1-Benzopyran-4-one, 3-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;604-80-8;IC50;> 100 µM
COc1ccc2c(c1)[nH]c1c(C)nccc12;9H-Pyrido[3,4-b]indole, 7-methoxy-1-methyl-;442-51-3;IC50;0.4 µM
COc1ccc2c(c1)[nH]c1c(C)nccc12;9H-Pyrido[3,4-b]indole, 7-methoxy-1-methyl-;442-51-3;IC50;4 µM
COc1ccc2c(c1)[nH]c1c(C)nccc12;9H-Pyrido[3,4-b]indole, 7-methoxy-1-methyl-;442-51-3;IC50;121 µM
C=CCc1ccc(O)c(OC)c1;Phenol, 2-methoxy-4-(2-propen-1-yl)-;97-53-0;IC50;0.37 µM
C=CCc1ccc(O)c(OC)c1;Phenol, 2-methoxy-4-(2-propen-1-yl)-;97-53-0;IC50;527.04 µM
C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;Lup-20(29)-ene-3,28-diol, (3β)-;473-98-3;IC50;17 µM
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@@H](C(=O)O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;3′H-Cyclopenta[3,4]-18-norandrost-3-ene-3′,13-dicarboxylic acid, tetrahydro-4′-hydroxy-4,5′,5′,9-tetramethyl-15-(1-methylethenyl)-, (3β,3′β,4α,4′α,5β,8α,9β,10α,13α,14β,15β)-;21302-79-4;IC50;> 36 µM
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@@H](C(=O)O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;3′H-Cyclopenta[3,4]-18-norandrost-3-ene-3′,13-dicarboxylic acid, tetrahydro-4′-hydroxy-4,5′,5′,9-tetramethyl-15-(1-methylethenyl)-, (3β,3′β,4α,4′α,5β,8α,9β,10α,13α,14β,15β)-;21302-79-4;IC50;> 36 µM
O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O;β-D-Glucopyranosiduronic acid, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-1-benzopyran-3-yl;22688-79-5;IC50;> 100 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1;4H-1-Benzopyran-4-one, 7-(β-D-glucopyranosyloxy)-5-hydroxy-2-(4-methoxyphenyl)-;4291-60-5;IC50;7.4 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1;4H-1-Benzopyran-4-one, 7-(β-D-glucopyranosyloxy)-5-hydroxy-2-(4-methoxyphenyl)-;4291-60-5;IC50;8.94 µM
O=C(CCCCCCC(=O)Nc1ccccc1)NO;Octanediamide, N1-hydroxy-N8-phenyl-;149647-78-9;IC50;0.76 µM
O=C(CCCCCCC(=O)Nc1ccccc1)NO;Octanediamide, N1-hydroxy-N8-phenyl-;149647-78-9;IC50;1.88 µM
OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O;β-D-Glucopyranoside, phenylmethyl 6-O-D-apio-β-D-furanosyl-;115009-57-9;IC50;No Significant Effect
OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O;β-D-Glucopyranoside, phenylmethyl 6-O-D-apio-β-D-furanosyl-;115009-57-9;IC50;No Significant Effect
O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;4H-1-Benzopyran-4-one, 7-[(6-O-β-D-glucopyranosyl-β-D-glucopyranosyl)oxy]-5-hydroxy-3-(4-hydroxyphenyl)-;1310353-04-8;IC50;> 1 µM
C=C(C)[C@@H]1CC[C@]2(C)C(=C(C)C(=O)C[C@H]2O)C1;2(3H)-Naphthalenone, 4,4a,5,6,7,8-hexahydro-4-hydroxy-1,4a-dimethyl-7-(1-methylethenyl)-, (4R,4aR,7R)-;105108-20-1;IC50;> 200 µM
C=C(C)[C@@H]1CC[C@]2(C)C(=C(C)C(=O)C[C@H]2O)C1;2(3H)-Naphthalenone, 4,4a,5,6,7,8-hexahydro-4-hydroxy-1,4a-dimethyl-7-(1-methylethenyl)-, (4R,4aR,7R)-;105108-20-1;IC50;12.14 mg/L
